Grapic Type,Latitude,Longitude,Language Link,ISO 639-3 code,Language Name,Contains Apostrophe,leaflet_id,Radius,Color,Ethnologue Status,Hex Fill Color,Weight,Opacity,FillOpacity
circle,0.411615259765597,14.788477322265600,"<a href=""http://www.ethnologue.com/language/mdu"" target=""_blank"">Mboko</a>",mdu,Mboko,,lang3861,3,e3d000,Robust,fff9b5,1,1,1
circle,-1.231241634765640,15.611721199218700,"<a href=""http://www.ethnologue.com/language/mdw"" target=""_blank"">Mbosi</a>",mdw,Mbosi,,lang3863,3,e3d000,Robust,fff9b5,1,1,1
circle,6.174874320312480,35.580817021484400,"<a href=""http://www.ethnologue.com/language/mdx"" target=""_blank"">Dizin</a>",mdx,Dizin,,lang3864,3,e3d000,Robust,fff9b5,1,1,1
circle,5.900924480468750,36.982349009765600,"<a href=""http://www.ethnologue.com/language/mdy"" target=""_blank"">Male</a>",mdy,Male,,lang3865,3,e3d000,Robust,fff9b5,1,1,1
circle,-5.931898716796870,-48.583327957031300,"<a href=""http://www.ethnologue.com/language/mdz"" target=""_blank"">Suruí do Pará</a>",mdz,Suruí do Pará,,lang3866,3,e3d000,Robust,fff9b5,1,1,1
circle,6.010897841796860,9.738600597656270,"<a href=""http://www.ethnologue.com/language/mea"" target=""_blank"">Menka</a>",mea,Menka,,lang3867,3,e3d000,Robust,fff9b5,1,1,1
circle,-7.101457013671900,143.496072208984000,"<a href=""http://www.ethnologue.com/language/meb"" target=""_blank"">Ikobi</a>",meb,Ikobi,,lang3868,3,e3d000,Robust,fff9b5,1,1,1
circle,-5.637849736328120,144.321902554688000,"<a href=""http://www.ethnologue.com/language/med"" target=""_blank"">Melpa</a>",med,Melpa,,lang3870,3,e3d000,Robust,fff9b5,1,1,1
circle,-5.403611738281260,151.340104886719000,"<a href=""http://www.ethnologue.com/language/mee"" target=""_blank"">Mengen</a>",mee,Mengen,,lang3871,3,e3d000,Robust,fff9b5,1,1,1
circle,25.157636492187500,91.013905123046900,"<a href=""http://www.ethnologue.com/language/mef"" target=""_blank"">Megam</a>",mef,Megam,,lang3872,3,e3d000,Robust,fff9b5,1,1,1
circle,16.987420703125000,-97.795938681640600,"<a href=""http://www.ethnologue.com/language/meh"" target=""_blank"">Southwestern Tlaxiaco Mixtec</a>",meh,Southwestern Tlaxiaco Mixtec,,lang3873,3,e3d000,Robust,fff9b5,1,1,1
circle,15.135847494140600,26.251441736328100,"<a href=""http://www.ethnologue.com/language/mei"" target=""_blank"">Midob</a>",mei,Midob,,lang3874,3,e3d000,Robust,fff9b5,1,1,1
circle,-1.114333953125030,133.551011263672000,"<a href=""http://www.ethnologue.com/language/mej"" target=""_blank"">Meyah</a>",mej,Meyah,,lang3875,3,e3d000,Robust,fff9b5,1,1,1
circle,-8.251267009765630,146.549676417969000,"<a href=""http://www.ethnologue.com/language/mek"" target=""_blank"">Mekeo</a>",mek,Mekeo,,lang3876,3,e3d000,Robust,fff9b5,1,1,1
circle,2.780030205078110,111.890236800781000,"<a href=""http://www.ethnologue.com/language/mel"" target=""_blank"">Central Melanau</a>",mel,Central Melanau,,lang3877,3,e3d000,Robust,fff9b5,1,1,1
circle,7.856977531249980,-11.572347699218800,"<a href=""http://www.ethnologue.com/language/men"" target=""_blank"">Mende</a>",men,Mende,,lang3878,3,e3d000,Robust,fff9b5,1,1,1
circle,5.600071123046860,100.603738710937000,"<a href=""http://www.ethnologue.com/language/meo"" target=""_blank"">Kedah Malay</a>",meo,Kedah Malay,,lang3879,3,e3d000,Robust,fff9b5,1,1,1
circle,10.747946496093700,14.086651550781300,"<a href=""http://www.ethnologue.com/language/meq"" target=""_blank"">Merey</a>",meq,Merey,,lang3881,3,e3d000,Robust,fff9b5,1,1,1
circle,0.273539220703128,37.706318304687500,"<a href=""http://www.ethnologue.com/language/mer"" target=""_blank"">Kimîîru</a>",mer,Kimîîru,,lang3882,3,e3d000,Robust,fff9b5,1,1,1
circle,13.080336373046900,19.284357240234400,"<a href=""http://www.ethnologue.com/language/mes"" target=""_blank"">Masmaje</a>",mes,Masmaje,,lang3883,3,e3d000,Robust,fff9b5,1,1,1
circle,-5.928904845703130,146.856956039063000,"<a href=""http://www.ethnologue.com/language/met"" target=""_blank"">Mato</a>",met,Mato,,lang3884,3,e3d000,Robust,fff9b5,1,1,1
circle,-9.094285253906260,146.850670500000000,"<a href=""http://www.ethnologue.com/language/meu"" target=""_blank"">Motu</a>",meu,Motu,,lang3885,3,e3d000,Robust,fff9b5,1,1,1
circle,7.115189937500020,-8.914801349609380,"<a href=""http://www.ethnologue.com/language/mev"" target=""_blank"">Mann</a>",mev,Mann,,lang3886,3,e3d000,Robust,fff9b5,1,1,1
circle,10.767410867187500,11.720509562500000,"<a href=""http://www.ethnologue.com/language/mew"" target=""_blank"">Maaka</a>",mew,Maaka,,lang3887,3,e3d000,Robust,fff9b5,1,1,1
circle,17.209431871093700,-7.672169000000000,"<a href=""http://www.ethnologue.com/language/mey"" target=""_blank"">Hassaniyya Arabic</a>",mey,Hassaniyya Arabic,,lang3888,3,e3d000,Robust,fff9b5,1,1,1
circle,6.335525103515640,101.388081560547000,"<a href=""http://www.ethnologue.com/language/mfa"" target=""_blank"">Pattani Malay</a>",mfa,Pattani Malay,,lang3890,3,e3d000,Robust,fff9b5,1,1,1
circle,-2.248412859374980,105.974972568359000,"<a href=""http://www.ethnologue.com/language/mfb"" target=""_blank"">Bangka</a>",mfb,Bangka,,lang3891,3,e3d000,Robust,fff9b5,1,1,1
circle,1.152746960937520,25.192641234375000,"<a href=""http://www.ethnologue.com/language/mfc"" target=""_blank"">Mba</a>",mfc,Mba,,lang3892,3,e3d000,Robust,fff9b5,1,1,1
circle,-20.285824824218800,57.568021890625000,"<a href=""http://www.ethnologue.com/language/mfe"" target=""_blank"">Morisyen</a>",mfe,Morisyen,,lang3894,3,e3d000,Robust,fff9b5,1,1,1
circle,10.671371199218800,-14.381893623046900,"<a href=""http://www.ethnologue.com/language/mfg"" target=""_blank"">Mixifore</a>",mfg,Mixifore,,lang3896,3,e3d000,Robust,fff9b5,1,1,1
circle,10.928328947265600,14.047341916015600,"<a href=""http://www.ethnologue.com/language/mfh"" target=""_blank"">Matal</a>",mfh,Matal,,lang3897,3,e3d000,Robust,fff9b5,1,1,1
circle,11.380357513671900,13.847010000000000,"<a href=""http://www.ethnologue.com/language/mfi"" target=""_blank"">Wandala</a>",mfi,Wandala,,lang3898,3,e3d000,Robust,fff9b5,1,1,1
circle,10.671346302734400,13.832157398437500,"<a href=""http://www.ethnologue.com/language/mfj"" target=""_blank"">Mefele</a>",mfj,Mefele,,lang3899,3,e3d000,Robust,fff9b5,1,1,1
circle,10.691173935546900,14.109480177734400,"<a href=""http://www.ethnologue.com/language/mfk"" target=""_blank"">North Mofu</a>",mfk,North Mofu,,lang3900,3,e3d000,Robust,fff9b5,1,1,1
circle,11.008613394531300,13.363518541015600,"<a href=""http://www.ethnologue.com/language/mfm"" target=""_blank"">Marghi South</a>",mfm,Marghi South,,lang3902,3,e3d000,Robust,fff9b5,1,1,1
circle,5.924218308593770,8.426415000000020,"<a href=""http://www.ethnologue.com/language/mfn"" target=""_blank"">Cross River Mbembe</a>",mfn,Cross River Mbembe,,lang3903,3,e3d000,Robust,fff9b5,1,1,1
circle,6.537203974609380,8.909075248046860,"<a href=""http://www.ethnologue.com/language/mfo"" target=""_blank"">Mbe</a>",mfo,Mbe,,lang3904,3,e3d000,Robust,fff9b5,1,1,1
circle,10.720433068359400,0.124966605468728,"<a href=""http://www.ethnologue.com/language/mfq"" target=""_blank"">Moba</a>",mfq,Moba,,lang3905,3,e3d000,Robust,fff9b5,1,1,1
circle,-1.999788242187490,147.400320419922000,"<a href=""http://www.ethnologue.com/language/mft"" target=""_blank"">Mokerang</a>",mft,Mokerang,,lang3907,3,e3d000,Robust,fff9b5,1,1,1
circle,-14.977085667968800,18.646353884765600,"<a href=""http://www.ethnologue.com/language/mfu"" target=""_blank"">Mbwela</a>",mfu,Mbwela,,lang3908,3,e3d000,Robust,fff9b5,1,1,1
circle,12.346588546875000,-15.687661416015600,"<a href=""http://www.ethnologue.com/language/mfv"" target=""_blank"">Mandjak</a>",mfv,Mandjak,,lang3909,3,e3d000,Robust,fff9b5,1,1,1
circle,6.591400044921900,36.806059978515600,"<a href=""http://www.ethnologue.com/language/mfx"" target=""_blank"">Melo</a>",mfx,Melo,,lang3910,3,e3d000,Robust,fff9b5,1,1,1
circle,26.053563626953100,-108.462062750000000,"<a href=""http://www.ethnologue.com/language/mfy"" target=""_blank"">Mayo</a>",mfy,Mayo,,lang3911,3,e3d000,Robust,fff9b5,1,1,1
circle,9.774460261718730,33.566769154296900,"<a href=""http://www.ethnologue.com/language/mfz"" target=""_blank"">Mabaan</a>",mfz,Mabaan,,lang3912,3,e3d000,Robust,fff9b5,1,1,1
circle,14.115802939453100,21.608822216796900,"<a href=""http://www.ethnologue.com/language/mgb"" target=""_blank"">Mararit</a>",mgb,Mararit,,lang3913,3,e3d000,Robust,fff9b5,1,1,1
circle,5.524257730468780,30.073511978515600,"<a href=""http://www.ethnologue.com/language/mgc"" target=""_blank"">Morokodo</a>",mgc,Morokodo,,lang3914,3,e3d000,Robust,fff9b5,1,1,1
circle,5.123202490234350,30.328732000000000,"<a href=""http://www.ethnologue.com/language/mgd"" target=""_blank"">Moru</a>",mgd,Moru,,lang3915,3,e3d000,Robust,fff9b5,1,1,1
circle,8.825609720703140,16.919162968750000,"<a href=""http://www.ethnologue.com/language/mge"" target=""_blank"">Mango</a>",mge,Mango,,lang3916,3,e3d000,Robust,fff9b5,1,1,1
circle,3.140147371093750,14.866045500000000,"<a href=""http://www.ethnologue.com/language/mgg"" target=""_blank"">Mpumpong</a>",mgg,Mpumpong,,lang3918,3,e3d000,Robust,fff9b5,1,1,1
circle,-12.731937792968800,39.699160250000000,"<a href=""http://www.ethnologue.com/language/mgh"" target=""_blank"">Makhuwa-Meetto</a>",mgh,Makhuwa-Meetto,,lang3919,3,e3d000,Robust,fff9b5,1,1,1
circle,8.513593361328110,8.344414025390620,"<a href=""http://www.ethnologue.com/language/mgi"" target=""_blank"">Lijili</a>",mgi,Lijili,,lang3920,3,e3d000,Robust,fff9b5,1,1,1
circle,4.624468896484360,6.506198378906220,"<a href=""http://www.ethnologue.com/language/mgj"" target=""_blank"">Abureni</a>",mgj,Abureni,,lang3921,3,e3d000,Robust,fff9b5,1,1,1
circle,-5.622248984375010,148.439287037109000,"<a href=""http://www.ethnologue.com/language/mgl"" target=""_blank"">Maleu-Kilenge</a>",mgl,Maleu-Kilenge,,lang3923,3,e3d000,Robust,fff9b5,1,1,1
circle,-8.866064074218740,125.544128025391000,"<a href=""http://www.ethnologue.com/language/mgm"" target=""_blank"">Mambae</a>",mgm,Mambae,,lang3924,3,e3d000,Robust,fff9b5,1,1,1
circle,4.699671218749980,22.064509500000000,"<a href=""http://www.ethnologue.com/language/mgn"" target=""_blank"">Mbangi</a>",mgn,Mbangi,,lang3925,3,e3d000,Robust,fff9b5,1,1,1
circle,5.846174984375010,9.806237500000010,"<a href=""http://www.ethnologue.com/language/mgo"" target=""_blank"">Meta\u0027</a>",mgo,Meta’,Yes,lang3926,3,e3d000,Robust,fff9b5,1,1,1
circle,-9.170735388671860,33.339594216796900,"<a href=""http://www.ethnologue.com/language/mgq"" target=""_blank"">Malila</a>",mgq,Malila,,lang3928,3,e3d000,Robust,fff9b5,1,1,1
circle,-8.805202886718750,31.377180865234400,"<a href=""http://www.ethnologue.com/language/mgr"" target=""_blank"">Mambwe-Lungu</a>",mgr,Mambwe-Lungu,,lang3929,3,e3d000,Robust,fff9b5,1,1,1
circle,-10.407737408203100,34.712793435546900,"<a href=""http://www.ethnologue.com/language/mgs"" target=""_blank"">Manda</a>",mgs,Manda,,lang3930,3,e3d000,Robust,fff9b5,1,1,1
circle,-4.302107085937510,143.963925435547000,"<a href=""http://www.ethnologue.com/language/mgt"" target=""_blank"">Mongol</a>",mgt,Mongol,,lang3931,3,e3d000,Robust,fff9b5,1,1,1
circle,-10.303064298828100,149.506794304687000,"<a href=""http://www.ethnologue.com/language/mgu"" target=""_blank"">Mailu</a>",mgu,Mailu,,lang3932,3,e3d000,Robust,fff9b5,1,1,1
circle,-11.065972800781300,34.962747810546900,"<a href=""http://www.ethnologue.com/language/mgv"" target=""_blank"">Matengo</a>",mgv,Matengo,,lang3933,3,e3d000,Robust,fff9b5,1,1,1
circle,-8.376456662109380,38.874374824218800,"<a href=""http://www.ethnologue.com/language/mgw"" target=""_blank"">Matumbi</a>",mgw,Matumbi,,lang3934,3,e3d000,Robust,fff9b5,1,1,1
circle,19.593721921875000,83.062239841796900,"<a href=""http://www.ethnologue.com/language/mha"" target=""_blank"">Manda</a>",mha,Manda,,lang3937,3,e3d000,Robust,fff9b5,1,1,1
circle,3.400964841796850,31.803591500000000,"<a href=""http://www.ethnologue.com/language/mhi"" target=""_blank"">Ma\u0027di</a>",mhi,Ma’di,Yes,lang3943,3,e3d000,Robust,fff9b5,1,1,1
circle,5.904054595703140,10.028608228515600,"<a href=""http://www.ethnologue.com/language/mhk"" target=""_blank"">Mungaka</a>",mhk,Mungaka,,lang3944,3,e3d000,Robust,fff9b5,1,1,1
circle,-4.533523621093760,145.384857652344000,"<a href=""http://www.ethnologue.com/language/mhl"" target=""_blank"">Mauwake</a>",mhl,Mauwake,,lang3945,3,e3d000,Robust,fff9b5,1,1,1
circle,-17.008419498046900,38.174294857421900,"<a href=""http://www.ethnologue.com/language/mhm"" target=""_blank"">Makhuwa-Moniga</a>",mhm,Makhuwa-Moniga,,lang3946,3,e3d000,Robust,fff9b5,1,1,1
circle,-16.390932972656200,22.021082000000000,"<a href=""http://www.ethnologue.com/language/mho"" target=""_blank"">Mashi</a>",mho,Mashi,,lang3947,3,e3d000,Robust,fff9b5,1,1,1
circle,56.631829634765600,48.452418599609400,"<a href=""http://www.ethnologue.com/language/mhr"" target=""_blank"">Meadow Mari</a>",mhr,Meadow Mari,,lang3950,3,e3d000,Robust,fff9b5,1,1,1
circle,-3.448357691406270,126.613317439453000,"<a href=""http://www.ethnologue.com/language/mhs"" target=""_blank"">Buru</a>",mhs,Buru,,lang3951,3,e3d000,Robust,fff9b5,1,1,1
circle,-18.564549705078200,22.757877298828100,"<a href=""http://www.ethnologue.com/language/mhw"" target=""_blank"">Mbukushu</a>",mhw,Mbukushu,,lang3954,3,e3d000,Robust,fff9b5,1,1,1
circle,17.066168800781300,-97.682551099609400,"<a href=""http://www.ethnologue.com/language/mib"" target=""_blank"">Atatláhuca Mixtec</a>",mib,Atatláhuca Mixtec,,lang3958,3,e3d000,Robust,fff9b5,1,1,1
circle,17.184657960937500,-97.749647050781300,"<a href=""http://www.ethnologue.com/language/mie"" target=""_blank"">Ocotepec Mixtec</a>",mie,Ocotepec Mixtec,,lang3960,3,e3d000,Robust,fff9b5,1,1,1
circle,10.566017257812500,13.991511390625000,"<a href=""http://www.ethnologue.com/language/mif"" target=""_blank"">Mofu-Gudur</a>",mif,Mofu-Gudur,,lang3961,3,e3d000,Robust,fff9b5,1,1,1
circle,18.631469988281300,-98.101404076171900,"<a href=""http://www.ethnologue.com/language/mii"" target=""_blank"">Chigmecatitlán Mixtec</a>",mii,Chigmecatitlán Mixtec,,lang3964,3,e3d000,Robust,fff9b5,1,1,1
circle,17.067129638671900,-97.010132000000000,"<a href=""http://www.ethnologue.com/language/mil"" target=""_blank"">Peñoles Mixtec</a>",mil,Peñoles Mixtec,,lang3967,3,e3d000,Robust,fff9b5,1,1,1
circle,17.485577671875000,-98.468816833984400,"<a href=""http://www.ethnologue.com/language/mim"" target=""_blank"">Alacatlatzala Mixtec</a>",mim,Alacatlatzala Mixtec,,lang3968,3,e3d000,Robust,fff9b5,1,1,1
circle,-0.575545628906241,100.482704738281000,"<a href=""http://www.ethnologue.com/language/min"" target=""_blank"">Minangkabau</a>",min,Minangkabau,,lang3969,3,e3d000,Robust,fff9b5,1,1,1
circle,16.334081285156200,-98.001581828125000,"<a href=""http://www.ethnologue.com/language/mio"" target=""_blank"">Pinotepa Nacional Mixtec</a>",mio,Pinotepa Nacional Mixtec,,lang3970,3,e3d000,Robust,fff9b5,1,1,1
circle,14.680475748046900,-84.315286000000000,"<a href=""http://www.ethnologue.com/language/miq"" target=""_blank"">Mískito</a>",miq,Mískito,,lang3972,3,e3d000,Robust,fff9b5,1,1,1
circle,16.952803390625000,-95.063771322265600,"<a href=""http://www.ethnologue.com/language/mir"" target=""_blank"">Isthmus Mixe</a>",mir,Isthmus Mixe,,lang3973,3,e3d000,Robust,fff9b5,1,1,1
circle,-7.679304624999990,145.695664982422000,"<a href=""http://www.ethnologue.com/language/miw"" target=""_blank"">Akoye</a>",miw,Akoye,,lang3976,3,e3d000,Robust,fff9b5,1,1,1
circle,17.338373695312500,-97.886193884765600,"<a href=""http://www.ethnologue.com/language/mix"" target=""_blank"">Mixtepec Mixtec</a>",mix,Mixtepec Mixtec,,lang3977,3,e3d000,Robust,fff9b5,1,1,1
circle,16.886240646484400,-98.992582587890600,"<a href=""http://www.ethnologue.com/language/miy"" target=""_blank"">Ayutla Mixtec</a>",miy,Ayutla Mixtec,,lang3978,3,e3d000,Robust,fff9b5,1,1,1
circle,18.120975587890600,-96.662743841796900,"<a href=""http://www.ethnologue.com/language/miz"" target=""_blank"">Coatzospan Mixtec</a>",miz,Coatzospan Mixtec,,lang3979,3,e3d000,Robust,fff9b5,1,1,1
circle,16.396471759765600,-97.922871078125000,"<a href=""http://www.ethnologue.com/language/mjc"" target=""_blank"">San Juan Colorado Mixtec</a>",mjc,San Juan Colorado Mixtec,,lang3980,3,e3d000,Robust,fff9b5,1,1,1
circle,-4.903620042968730,145.780972433594000,"<a href=""http://www.ethnologue.com/language/mjk"" target=""_blank"">Matukar</a>",mjk,Matukar,,lang3984,3,e3d000,Robust,fff9b5,1,1,1
circle,31.644512216796900,77.012586945312500,"<a href=""http://www.ethnologue.com/language/mjl"" target=""_blank"">Mandeali</a>",mjl,Mandeali,,lang3985,3,e3d000,Robust,fff9b5,1,1,1
circle,-4.477408558593770,145.411855216797000,"<a href=""http://www.ethnologue.com/language/mjm"" target=""_blank"">Medebur</a>",mjm,Medebur,,lang3986,3,e3d000,Robust,fff9b5,1,1,1
circle,-5.787890083984390,146.392714634766000,"<a href=""http://www.ethnologue.com/language/mjn"" target=""_blank"">Ma</a>",mjn,Ma,,lang3987,3,e3d000,Robust,fff9b5,1,1,1
circle,8.955475265625010,77.137519949218800,"<a href=""http://www.ethnologue.com/language/mjo"" target=""_blank"">Malankuravan</a>",mjo,Malankuravan,,lang3988,3,e3d000,Robust,fff9b5,1,1,1
circle,9.150438179687510,77.166410437500000,"<a href=""http://www.ethnologue.com/language/mjp"" target=""_blank"">Malapandaram</a>",mjp,Malapandaram,,lang3989,3,e3d000,Robust,fff9b5,1,1,1
circle,9.205625439453120,9.325329089843760,"<a href=""http://www.ethnologue.com/language/mjs"" target=""_blank"">Miship</a>",mjs,Miship,,lang3991,3,e3d000,Robust,fff9b5,1,1,1
circle,26.296035929687500,92.939427246093800,"<a href=""http://www.ethnologue.com/language/mjw"" target=""_blank"">Karbi</a>",mjw,Karbi,,lang3995,3,e3d000,Robust,fff9b5,1,1,1
circle,-3.638620683593730,142.439459384766000,"<a href=""http://www.ethnologue.com/language/mkc"" target=""_blank"">Siliput</a>",mkc,Siliput,,lang4000,3,e3d000,Robust,fff9b5,1,1,1
circle,41.387776814453100,21.819525355468700,"<a href=""http://www.ethnologue.com/language/mkd"" target=""_blank"">Macedonian</a>",mkd,Macedonian,,lang4001,3,e3d000,Robust,fff9b5,1,1,1
circle,20.926509296875000,73.960853390625000,"<a href=""http://www.ethnologue.com/language/mke"" target=""_blank"">Mawchi</a>",mke,Mawchi,,lang4002,3,e3d000,Robust,fff9b5,1,1,1
circle,10.920459345703100,9.713681513671870,"<a href=""http://www.ethnologue.com/language/mkf"" target=""_blank"">Miya</a>",mkf,Miya,,lang4003,3,e3d000,Robust,fff9b5,1,1,1
circle,25.122820576171900,70.056485638671900,"<a href=""http://www.ethnologue.com/language/mki"" target=""_blank"">Dhatki</a>",mki,Dhatki,,lang4004,3,e3d000,Robust,fff9b5,1,1,1
circle,6.656414679687490,159.776328503906000,"<a href=""http://www.ethnologue.com/language/mkj"" target=""_blank"">Mokilese</a>",mkj,Mokilese,,lang4005,3,e3d000,Robust,fff9b5,1,1,1
circle,4.605292175781240,13.526595343750000,"<a href=""http://www.ethnologue.com/language/mkk"" target=""_blank"">Byep</a>",mkk,Byep,,lang4006,3,e3d000,Robust,fff9b5,1,1,1
circle,11.137075273437500,2.968873250000000,"<a href=""http://www.ethnologue.com/language/mkl"" target=""_blank"">Mokole</a>",mkl,Mokole,,lang4007,3,e3d000,Robust,fff9b5,1,1,1
circle,-10.264733306640600,123.641078273438000,"<a href=""http://www.ethnologue.com/language/mkn"" target=""_blank"">Kupang Malay</a>",mkn,Kupang Malay,,lang4009,3,e3d000,Robust,fff9b5,1,1,1
circle,9.405418720703100,11.301717103515600,"<a href=""http://www.ethnologue.com/language/mko"" target=""_blank"">Mingang Doso</a>",mko,Mingang Doso,,lang4010,3,e3d000,Robust,fff9b5,1,1,1
circle,-9.584237224609350,148.309540554687000,"<a href=""http://www.ethnologue.com/language/mkp"" target=""_blank"">Moikodi</a>",mkp,Moikodi,,lang4011,3,e3d000,Robust,fff9b5,1,1,1
circle,-4.733184041015650,145.605784921875000,"<a href=""http://www.ethnologue.com/language/mkr"" target=""_blank"">Malas</a>",mkr,Malas,,lang4012,3,e3d000,Robust,fff9b5,1,1,1
circle,17.580371335937500,-98.123902183593800,"<a href=""http://www.ethnologue.com/language/mks"" target=""_blank"">Silacayoapan Mixtec</a>",mks,Silacayoapan Mixtec,,lang4013,3,e3d000,Robust,fff9b5,1,1,1
circle,8.920562996093740,-8.490813679687510,"<a href=""http://www.ethnologue.com/language/mku"" target=""_blank"">Konyanka Maninka</a>",mku,Konyanka Maninka,,lang4015,3,e3d000,Robust,fff9b5,1,1,1
circle,-4.114574986328140,12.955817611328100,"<a href=""http://www.ethnologue.com/language/mkw"" target=""_blank"">Kituba</a>",mkw,Kituba,,lang4017,3,e3d000,Robust,fff9b5,1,1,1
circle,-8.630862015624980,126.509411427734000,"<a href=""http://www.ethnologue.com/language/mkz"" target=""_blank"">Makasae</a>",mkz,Makasae,,lang4020,3,e3d000,Robust,fff9b5,1,1,1
circle,-15.683014115234400,167.165378136719000,"<a href=""http://www.ethnologue.com/language/mla"" target=""_blank"">Malo</a>",mla,Malo,,lang4021,3,e3d000,Robust,fff9b5,1,1,1
circle,21.624207058593800,105.741241000000000,"<a href=""http://www.ethnologue.com/language/mlc"" target=""_blank"">Cao Lan</a>",mlc,Cao Lan,,lang4023,3,e3d000,Robust,fff9b5,1,1,1
circle,-4.260395472656230,142.838140261719000,"<a href=""http://www.ethnologue.com/language/mle"" target=""_blank"">Manambu</a>",mle,Manambu,,lang4024,3,e3d000,Robust,fff9b5,1,1,1
circle,19.307798220703100,101.161403156250000,"<a href=""http://www.ethnologue.com/language/mlf"" target=""_blank"">Mal</a>",mlf,Mal,,lang4025,3,e3d000,Robust,fff9b5,1,1,1
circle,-6.576849568359360,147.675196728516000,"<a href=""http://www.ethnologue.com/language/mlh"" target=""_blank"">Mape</a>",mlh,Mape,,lang4026,3,e3d000,Robust,fff9b5,1,1,1
circle,-3.701482275390620,119.759230562500000,"<a href=""http://www.ethnologue.com/language/mli"" target=""_blank"">Malimpung</a>",mli,Malimpung,,lang4027,3,e3d000,Robust,fff9b5,1,1,1
circle,-0.663225474609362,39.793036000000000,"<a href=""http://www.ethnologue.com/language/mlk"" target=""_blank"">Kiwilwana</a>",mlk,Kiwilwana,,lang4029,3,e3d000,Robust,fff9b5,1,1,1
circle,-9.619104902343740,160.108965644531000,"<a href=""http://www.ethnologue.com/language/mln"" target=""_blank"">Malango</a>",mln,Malango,,lang4031,3,e3d000,Robust,fff9b5,1,1,1
circle,-4.856690736328120,145.744121322266000,"<a href=""http://www.ethnologue.com/language/mlp"" target=""_blank"">Bargam</a>",mlp,Bargam,,lang4033,3,e3d000,Robust,fff9b5,1,1,1
circle,10.946289765625000,14.214315445312500,"<a href=""http://www.ethnologue.com/language/mlr"" target=""_blank"">Vame</a>",mlr,Vame,,lang4035,3,e3d000,Robust,fff9b5,1,1,1
circle,13.179541562500000,22.679647250000000,"<a href=""http://www.ethnologue.com/language/mls"" target=""_blank"">Masalit</a>",mls,Masalit,,lang4036,3,e3d000,Robust,fff9b5,1,1,1
circle,35.891896214843800,14.445763587890600,"<a href=""http://www.ethnologue.com/language/mlt"" target=""_blank"">Maltese</a>",mlt,Maltese,,lang4037,3,e3d000,Robust,fff9b5,1,1,1
circle,-8.385720814453120,160.616021044922000,"<a href=""http://www.ethnologue.com/language/mlu"" target=""_blank"">To\u0027abaita</a>",mlu,To’abaita,Yes,lang4038,3,e3d000,Robust,fff9b5,1,1,1
circle,-13.656230542968700,167.678038453125000,"<a href=""http://www.ethnologue.com/language/mlv"" target=""_blank"">Mwotlap</a>",mlv,Mwotlap,,lang4039,3,e3d000,Robust,fff9b5,1,1,1
circle,10.794554898437500,14.247963490234400,"<a href=""http://www.ethnologue.com/language/mlw"" target=""_blank"">Moloko</a>",mlw,Moloko,,lang4040,3,e3d000,Robust,fff9b5,1,1,1
circle,-16.549377000000000,167.512999650391000,"<a href=""http://www.ethnologue.com/language/mlx"" target=""_blank"">Naha\u0027ai</a>",mlx,Naha’ai,Yes,lang4041,3,e3d000,Robust,fff9b5,1,1,1
circle,11.854064226562500,121.917485697266000,"<a href=""http://www.ethnologue.com/language/mlz"" target=""_blank"">Malaynon</a>",mlz,Malaynon,,lang4042,3,e3d000,Robust,fff9b5,1,1,1
circle,8.814754343750000,8.803872279296850,"<a href=""http://www.ethnologue.com/language/mma"" target=""_blank"">Mama</a>",mma,Mama,,lang4043,3,e3d000,Robust,fff9b5,1,1,1
circle,19.720903564453100,-100.294569935547000,"<a href=""http://www.ethnologue.com/language/mmc"" target=""_blank"">Michoacán Mazahua</a>",mmc,Michoacán Mazahua,,lang4045,3,e3d000,Robust,fff9b5,1,1,1
circle,-15.986275177734400,167.281272398438000,"<a href=""http://www.ethnologue.com/language/mme"" target=""_blank"">Mae</a>",mme,Mae,,lang4046,3,e3d000,Robust,fff9b5,1,1,1
circle,9.156411693359360,8.770153800781260,"<a href=""http://www.ethnologue.com/language/mmf"" target=""_blank"">Mundat</a>",mmf,Mundat,,lang4047,3,e3d000,Robust,fff9b5,1,1,1
circle,-16.183010781250000,168.146833476563000,"<a href=""http://www.ethnologue.com/language/mmg"" target=""_blank"">North Ambrym</a>",mmg,North Ambrym,,lang4048,3,e3d000,Robust,fff9b5,1,1,1
circle,-3.534076636718740,142.252077917969000,"<a href=""http://www.ethnologue.com/language/niz"" target=""_blank"">Ningil</a>",niz,Ningil,,lang4049,3,e3d000,Robust,fff9b5,1,1,1
circle,10.086437070312500,13.192913000000000,"<a href=""http://www.ethnologue.com/language/nja"" target=""_blank"">Nzanyi</a>",nja,Nzanyi,,lang4050,3,e3d000,Robust,fff9b5,1,1,1
circle,27.033239925781200,95.535009470703100,"<a href=""http://www.ethnologue.com/language/njb"" target=""_blank"">Nocte Naga</a>",njb,Nocte Naga,,lang4051,3,e3d000,Robust,fff9b5,1,1,1
circle,26.131159812500000,94.148850964843700,"<a href=""http://www.ethnologue.com/language/njh"" target=""_blank"">Lotha Naga</a>",njh,Lotha Naga,,lang4053,3,e3d000,Robust,fff9b5,1,1,1
